track_uri,track_name,artist_name,artist_info,artist_uri,artist_popularity,artist_genre,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
5JayOLFuofunaBCIjissQL,Dangerous Love,Tiwa Savage,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1hNaHKp2Za5YdOAG0WnRbc'}, 'followers': {'href': None, 'total': 632497}, 'genres': ['afro dancehall', 'afropop', 'azonto', 'azontobeats', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/1hNaHKp2Za5YdOAG0WnRbc', 'id': '1hNaHKp2Za5YdOAG0WnRbc', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba1249cdde9d1e7b53148fcde', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a1249cdde9d1e7b53148fcde', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a1249cdde9d1e7b53148fcde', 'width': 160}], 'name': 'Tiwa Savage', 'popularity': 63, 'type': 'artist', 'uri': 'spotify:artist:1hNaHKp2Za5YdOAG0WnRbc'}",1hNaHKp2Za5YdOAG0WnRbc,63,"['afro dancehall', 'afropop', 'azonto', 'azontobeats', 'nigerian pop']",Dangerous Love,44,2020-07-08,0.583,0.776,8.0,-5.102,0.0,0.121,0.153,1.08e-06,0.136,0.643,193.936,audio_features,5JayOLFuofunaBCIjissQL,spotify:track:5JayOLFuofunaBCIjissQL,https://api.spotify.com/v1/tracks/5JayOLFuofunaBCIjissQL,https://api.spotify.com/v1/audio-analysis/5JayOLFuofunaBCIjissQL,194587.0,4.0,afrobeats
5SMKa6EVTFltVoZlNcKMYM,Simple Things [Feat. Tory Lanez & Rema],DJDS,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0orEyXhG0KnPEDVgpctNJI'}, 'followers': {'href': None, 'total': 12803}, 'genres': ['la pop'], 'href': 'https://api.spotify.com/v1/artists/0orEyXhG0KnPEDVgpctNJI', 'id': '0orEyXhG0KnPEDVgpctNJI', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1f1fccd59270c6ffc9fa367e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741f1fccd59270c6ffc9fa367e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781f1fccd59270c6ffc9fa367e', 'width': 160}], 'name': 'DJDS', 'popularity': 44, 'type': 'artist', 'uri': 'spotify:artist:0orEyXhG0KnPEDVgpctNJI'}",0orEyXhG0KnPEDVgpctNJI,44,['la pop'],Simple Things [Feat. Tory Lanez & Rema],40,2020-07-09,0.641,0.623,11.0,-6.117,1.0,0.066,0.00125,1.27e-06,0.205,0.398,104.392,audio_features,5SMKa6EVTFltVoZlNcKMYM,spotify:track:5SMKa6EVTFltVoZlNcKMYM,https://api.spotify.com/v1/tracks/5SMKa6EVTFltVoZlNcKMYM,https://api.spotify.com/v1/audio-analysis/5SMKa6EVTFltVoZlNcKMYM,214406.0,4.0,afrobeats
65A0X8yvDePpK87G0vy38j,Kiss & Tell,Lekaa Beats,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3HzmmNkD0FRr2pBSwyUBBY'}, 'followers': {'href': None, 'total': 1647}, 'genres': ['london rap'], 'href': 'https://api.spotify.com/v1/artists/3HzmmNkD0FRr2pBSwyUBBY', 'id': '3HzmmNkD0FRr2pBSwyUBBY', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb75658b0d7531d601d16a0d39', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517475658b0d7531d601d16a0d39', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17875658b0d7531d601d16a0d39', 'width': 160}], 'name': 'Lekaa Beats', 'popularity': 10, 'type': 'artist', 'uri': 'spotify:artist:3HzmmNkD0FRr2pBSwyUBBY'}",3HzmmNkD0FRr2pBSwyUBBY,10,['london rap'],Kiss & Tell,14,2020-07-10,0.793,0.789,2.0,-4.834,1.0,0.0732,0.188,0.0,0.333,0.925,102.996,audio_features,65A0X8yvDePpK87G0vy38j,spotify:track:65A0X8yvDePpK87G0vy38j,https://api.spotify.com/v1/tracks/65A0X8yvDePpK87G0vy38j,https://api.spotify.com/v1/audio-analysis/65A0X8yvDePpK87G0vy38j,230816.0,4.0,afrobeats
4v5tGU4iRmYXxcEYAtA37H,Naughty Girl,Wande Coal,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1fYVmAFB7sC7eDoF3mJXla'}, 'followers': {'href': None, 'total': 281731}, 'genres': ['afro dancehall', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/1fYVmAFB7sC7eDoF3mJXla', 'id': '1fYVmAFB7sC7eDoF3mJXla', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4cc61e03fccf8573d5e9893e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744cc61e03fccf8573d5e9893e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784cc61e03fccf8573d5e9893e', 'width': 160}], 'name': 'Wande Coal', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:1fYVmAFB7sC7eDoF3mJXla'}",1fYVmAFB7sC7eDoF3mJXla,59,"['afro dancehall', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",Naughty Girl,28,2020-06-25,0.825,0.846,9.0,-6.44,0.0,0.0559,0.00768,0.146,0.256,0.843,127.969,audio_features,4v5tGU4iRmYXxcEYAtA37H,spotify:track:4v5tGU4iRmYXxcEYAtA37H,https://api.spotify.com/v1/tracks/4v5tGU4iRmYXxcEYAtA37H,https://api.spotify.com/v1/audio-analysis/4v5tGU4iRmYXxcEYAtA37H,165473.0,4.0,afrobeats
0G6mkL7Qenh7YYWPuorN3A,Of Lagos,Mayorkun,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3DNCUaKdMZcMVJIS7yTskd'}, 'followers': {'href': None, 'total': 434284}, 'genres': ['afro dancehall', 'afropop', 'azontobeats', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/3DNCUaKdMZcMVJIS7yTskd', 'id': '3DNCUaKdMZcMVJIS7yTskd', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1b2ebe6e611b0cbeeb58e3b3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741b2ebe6e611b0cbeeb58e3b3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781b2ebe6e611b0cbeeb58e3b3', 'width': 160}], 'name': 'Mayorkun', 'popularity': 58, 'type': 'artist', 'uri': 'spotify:artist:3DNCUaKdMZcMVJIS7yTskd'}",3DNCUaKdMZcMVJIS7yTskd,58,"['afro dancehall', 'afropop', 'azontobeats', 'nigerian pop']",Of Lagos,33,2020-04-13,0.896,0.735,10.0,-5.248,1.0,0.0622,0.0965,0.0,0.0735,0.674,113.024,audio_features,0G6mkL7Qenh7YYWPuorN3A,spotify:track:0G6mkL7Qenh7YYWPuorN3A,https://api.spotify.com/v1/tracks/0G6mkL7Qenh7YYWPuorN3A,https://api.spotify.com/v1/audio-analysis/0G6mkL7Qenh7YYWPuorN3A,165721.0,4.0,afrobeats
7uYlhH5KDd860X7JQPXWp8,Equipment,Masterkraft,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0lEUtJddtvvDlxtEmF9j0m'}, 'followers': {'href': None, 'total': 31380}, 'genres': ['afropop', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/0lEUtJddtvvDlxtEmF9j0m', 'id': '0lEUtJddtvvDlxtEmF9j0m', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb60facd273c59f9f43ab351f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b60facd273c59f9f43ab351f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b60facd273c59f9f43ab351f', 'width': 160}], 'name': 'Masterkraft', 'popularity': 45, 'type': 'artist', 'uri': 'spotify:artist:0lEUtJddtvvDlxtEmF9j0m'}",0lEUtJddtvvDlxtEmF9j0m,45,"['afropop', 'nigerian pop']",Equipment,0,2020-06-26,0.811,0.775,11.0,-5.309,0.0,0.0536,0.316,0.0,0.0938,0.815,112.006,audio_features,7uYlhH5KDd860X7JQPXWp8,spotify:track:7uYlhH5KDd860X7JQPXWp8,https://api.spotify.com/v1/tracks/7uYlhH5KDd860X7JQPXWp8,https://api.spotify.com/v1/audio-analysis/7uYlhH5KDd860X7JQPXWp8,190820.0,4.0,afrobeats
7aMI3W4ZCeTe6Ehw17SCAr,Born to Win,Timaya,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gEgjd9W1P1iAD9FbubrqC'}, 'followers': {'href': None, 'total': 250792}, 'genres': ['afro dancehall', 'afropop', 'azonto', 'azontobeats', 'dancehall', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/7gEgjd9W1P1iAD9FbubrqC', 'id': '7gEgjd9W1P1iAD9FbubrqC', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf9857d2ac958a6eccd2e35f3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f9857d2ac958a6eccd2e35f3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f9857d2ac958a6eccd2e35f3', 'width': 160}], 'name': 'Timaya', 'popularity': 58, 'type': 'artist', 'uri': 'spotify:artist:7gEgjd9W1P1iAD9FbubrqC'}",7gEgjd9W1P1iAD9FbubrqC,58,"['afro dancehall', 'afropop', 'azonto', 'azontobeats', 'dancehall', 'nigerian pop']",Born to Win,32,2020-06-26,0.743,0.671,11.0,-3.948,1.0,0.239,0.399,8.57e-06,0.0932,0.83,191.97,audio_features,7aMI3W4ZCeTe6Ehw17SCAr,spotify:track:7aMI3W4ZCeTe6Ehw17SCAr,https://api.spotify.com/v1/tracks/7aMI3W4ZCeTe6Ehw17SCAr,https://api.spotify.com/v1/audio-analysis/7aMI3W4ZCeTe6Ehw17SCAr,173841.0,4.0,afrobeats
5lAOltJO0aw2FUP5Use4cD,Baby I'm Jealous,Mr Eazi,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4TAoP0f9OuWZUesao43xUW'}, 'followers': {'href': None, 'total': 686914}, 'genres': ['afro dancehall', 'afropop', 'ghanaian hip hop', 'nigerian pop', 'swedish dancehall'], 'href': 'https://api.spotify.com/v1/artists/4TAoP0f9OuWZUesao43xUW', 'id': '4TAoP0f9OuWZUesao43xUW', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7539239e9e875caf1e7a7ed9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747539239e9e875caf1e7a7ed9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787539239e9e875caf1e7a7ed9', 'width': 160}], 'name': 'Mr Eazi', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:4TAoP0f9OuWZUesao43xUW'}",4TAoP0f9OuWZUesao43xUW,71,"['afro dancehall', 'afropop', 'ghanaian hip hop', 'nigerian pop', 'swedish dancehall']",One Day You Will Understand,54,2020-06-10,0.667,0.442,1.0,-7.069,0.0,0.291,0.148,0.0,0.102,0.526,107.092,audio_features,5lAOltJO0aw2FUP5Use4cD,spotify:track:5lAOltJO0aw2FUP5Use4cD,https://api.spotify.com/v1/tracks/5lAOltJO0aw2FUP5Use4cD,https://api.spotify.com/v1/audio-analysis/5lAOltJO0aw2FUP5Use4cD,150000.0,4.0,afrobeats
2YmAKIgmYmoFBKrCLEbWKU,Hook,Kizz Daniel,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1X6cBGnXpEpN7CmflLKmLV'}, 'followers': {'href': None, 'total': 494223}, 'genres': ['afropop', 'azontobeats', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/1X6cBGnXpEpN7CmflLKmLV', 'id': '1X6cBGnXpEpN7CmflLKmLV', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8e426c144b86e2eb0fe49de8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748e426c144b86e2eb0fe49de8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788e426c144b86e2eb0fe49de8', 'width': 160}], 'name': 'Kizz Daniel', 'popularity': 66, 'type': 'artist', 'uri': 'spotify:artist:1X6cBGnXpEpN7CmflLKmLV'}",1X6cBGnXpEpN7CmflLKmLV,66,"['afropop', 'azontobeats', 'nigerian pop']",King Of Love,23,2020-06-25,0.872,0.808,9.0,-6.72,0.0,0.127,0.112,0.000822,0.0831,0.95,111.982,audio_features,2YmAKIgmYmoFBKrCLEbWKU,spotify:track:2YmAKIgmYmoFBKrCLEbWKU,https://api.spotify.com/v1/tracks/2YmAKIgmYmoFBKrCLEbWKU,https://api.spotify.com/v1/audio-analysis/2YmAKIgmYmoFBKrCLEbWKU,156000.0,4.0,afrobeats
0ITGSVp0lsouwswpH5iRaE,Hold On,Mix Naija,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6pdiIJkthIMAGmgMze7xaM'}, 'followers': {'href': None, 'total': 1582}, 'genres': ['nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/6pdiIJkthIMAGmgMze7xaM', 'id': '6pdiIJkthIMAGmgMze7xaM', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733d61525660a06b002fafe9ac', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023d61525660a06b002fafe9ac', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513d61525660a06b002fafe9ac', 'width': 64}], 'name': 'Mix Naija', 'popularity': 12, 'type': 'artist', 'uri': 'spotify:artist:6pdiIJkthIMAGmgMze7xaM'}",6pdiIJkthIMAGmgMze7xaM,12,['nigerian pop'],Hold On,21,2020-05-29,0.71,0.581,0.0,-5.899,1.0,0.144,0.438,1.11e-05,0.135,0.762,104.263,audio_features,0ITGSVp0lsouwswpH5iRaE,spotify:track:0ITGSVp0lsouwswpH5iRaE,https://api.spotify.com/v1/tracks/0ITGSVp0lsouwswpH5iRaE,https://api.spotify.com/v1/audio-analysis/0ITGSVp0lsouwswpH5iRaE,147644.0,4.0,afrobeats
28QpG4RmYhxq2YxjmQ06Ch,Ginger Me,Rema,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/46pWGuE3dSwY3bMMXGBvVS'}, 'followers': {'href': None, 'total': 585112}, 'genres': ['nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/46pWGuE3dSwY3bMMXGBvVS', 'id': '46pWGuE3dSwY3bMMXGBvVS', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3be9356af550873daa1e3a9b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743be9356af550873daa1e3a9b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783be9356af550873daa1e3a9b', 'width': 160}], 'name': 'Rema', 'popularity': 75, 'type': 'artist', 'uri': 'spotify:artist:46pWGuE3dSwY3bMMXGBvVS'}",46pWGuE3dSwY3bMMXGBvVS,75,['nigerian pop'],Ginger Me,55,2020-06-18,0.567,0.577,8.0,-7.833,0.0,0.134,0.134,0.000397,0.145,0.719,200.008,audio_features,28QpG4RmYhxq2YxjmQ06Ch,spotify:track:28QpG4RmYhxq2YxjmQ06Ch,https://api.spotify.com/v1/tracks/28QpG4RmYhxq2YxjmQ06Ch,https://api.spotify.com/v1/audio-analysis/28QpG4RmYhxq2YxjmQ06Ch,205893.0,5.0,afrobeats
2AUkfEsLIXq3aL0zMWRS7P,MJ Remix - Remix,Bad Boy Timz,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/68R39izwNAztATrXMOqkJS'}, 'followers': {'href': None, 'total': 123739}, 'genres': ['afropop', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/68R39izwNAztATrXMOqkJS', 'id': '68R39izwNAztATrXMOqkJS', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb07a843e88e0407e795d002ef', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517407a843e88e0407e795d002ef', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17807a843e88e0407e795d002ef', 'width': 160}], 'name': 'Bad Boy Timz', 'popularity': 54, 'type': 'artist', 'uri': 'spotify:artist:68R39izwNAztATrXMOqkJS'}",68R39izwNAztATrXMOqkJS,54,"['afropop', 'nigerian pop']",MJ Remix,0,2020-06-19,0.848,0.641,9.0,-3.178,1.0,0.121,0.111,0.000396,0.135,0.666,114.979,audio_features,2AUkfEsLIXq3aL0zMWRS7P,spotify:track:2AUkfEsLIXq3aL0zMWRS7P,https://api.spotify.com/v1/tracks/2AUkfEsLIXq3aL0zMWRS7P,https://api.spotify.com/v1/audio-analysis/2AUkfEsLIXq3aL0zMWRS7P,189910.0,4.0,afrobeats
6buKvHjEDHhPgDvosjtsbv,Eru,Olamide,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ovtyvs7j1jSmwhkBGHqSr'}, 'followers': {'href': None, 'total': 695164}, 'genres': ['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/4ovtyvs7j1jSmwhkBGHqSr', 'id': '4ovtyvs7j1jSmwhkBGHqSr', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb00660a179434dc089a185ce6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517400660a179434dc089a185ce6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17800660a179434dc089a185ce6', 'width': 160}], 'name': 'Olamide', 'popularity': 67, 'type': 'artist', 'uri': 'spotify:artist:4ovtyvs7j1jSmwhkBGHqSr'}",4ovtyvs7j1jSmwhkBGHqSr,67,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",Eru,22,2020-09-08,0.802,0.831,5.0,-5.482,0.0,0.0545,0.191,0.098,0.0781,0.843,117.962,audio_features,6buKvHjEDHhPgDvosjtsbv,spotify:track:6buKvHjEDHhPgDvosjtsbv,https://api.spotify.com/v1/tracks/6buKvHjEDHhPgDvosjtsbv,https://api.spotify.com/v1/audio-analysis/6buKvHjEDHhPgDvosjtsbv,183353.0,4.0,afrobeats
6wAdi6IHkeXIa4KZ8VFVh7,Chek,Kizz Daniel,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1X6cBGnXpEpN7CmflLKmLV'}, 'followers': {'href': None, 'total': 494223}, 'genres': ['afropop', 'azontobeats', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/1X6cBGnXpEpN7CmflLKmLV', 'id': '1X6cBGnXpEpN7CmflLKmLV', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8e426c144b86e2eb0fe49de8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748e426c144b86e2eb0fe49de8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788e426c144b86e2eb0fe49de8', 'width': 160}], 'name': 'Kizz Daniel', 'popularity': 66, 'type': 'artist', 'uri': 'spotify:artist:1X6cBGnXpEpN7CmflLKmLV'}",1X6cBGnXpEpN7CmflLKmLV,66,"['afropop', 'azontobeats', 'nigerian pop']",King Of Love,48,2020-06-25,0.84,0.679,11.0,-4.535,0.0,0.0508,0.0718,0.000292,0.0811,0.942,118.037,audio_features,6wAdi6IHkeXIa4KZ8VFVh7,spotify:track:6wAdi6IHkeXIa4KZ8VFVh7,https://api.spotify.com/v1/tracks/6wAdi6IHkeXIa4KZ8VFVh7,https://api.spotify.com/v1/audio-analysis/6wAdi6IHkeXIa4KZ8VFVh7,186000.0,4.0,afrobeats
7MtpW10epOD3sUtURL5ZDu,Nobody,DJ Neptune,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3L4ZO0ZaSe1qeucpQK8tBR'}, 'followers': {'href': None, 'total': 165108}, 'genres': ['afro dancehall', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/3L4ZO0ZaSe1qeucpQK8tBR', 'id': '3L4ZO0ZaSe1qeucpQK8tBR', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd881b163e7aaa27420e1b232', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d881b163e7aaa27420e1b232', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d881b163e7aaa27420e1b232', 'width': 160}], 'name': 'DJ Neptune', 'popularity': 54, 'type': 'artist', 'uri': 'spotify:artist:3L4ZO0ZaSe1qeucpQK8tBR'}",3L4ZO0ZaSe1qeucpQK8tBR,54,"['afro dancehall', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",Nobody,52,2020-03-06,0.707,0.866,6.0,-3.612,0.0,0.0354,0.251,2.5e-06,0.263,0.768,108.053,audio_features,7MtpW10epOD3sUtURL5ZDu,spotify:track:7MtpW10epOD3sUtURL5ZDu,https://api.spotify.com/v1/tracks/7MtpW10epOD3sUtURL5ZDu,https://api.spotify.com/v1/audio-analysis/7MtpW10epOD3sUtURL5ZDu,145860.0,4.0,afrobeats
18AcnxIYCOCNtXlla4WMBY,The Matter (feat. Papisnoop),Zlatan,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4mSWNal2Ixxf1zrXSTLoep'}, 'followers': {'href': None, 'total': 185249}, 'genres': ['afropop', 'nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/4mSWNal2Ixxf1zrXSTLoep', 'id': '4mSWNal2Ixxf1zrXSTLoep', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdb3e551de16a7b0cea742c1f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174db3e551de16a7b0cea742c1f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178db3e551de16a7b0cea742c1f', 'width': 160}], 'name': 'Zlatan', 'popularity': 56, 'type': 'artist', 'uri': 'spotify:artist:4mSWNal2Ixxf1zrXSTLoep'}",4mSWNal2Ixxf1zrXSTLoep,56,"['afropop', 'nigerian pop']",The Matter (feat. Papisnoop),21,2020-06-10,0.782,0.86,4.0,-4.736,0.0,0.226,0.199,0.0,0.109,0.514,123.066,audio_features,18AcnxIYCOCNtXlla4WMBY,spotify:track:18AcnxIYCOCNtXlla4WMBY,https://api.spotify.com/v1/tracks/18AcnxIYCOCNtXlla4WMBY,https://api.spotify.com/v1/audio-analysis/18AcnxIYCOCNtXlla4WMBY,150626.0,4.0,afrobeats
2vigXYjUTibnlYzMFDzDQD,Woman,Rudeboy,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/583D4MicNImtI9URI0fIFT'}, 'followers': {'href': None, 'total': 35060}, 'genres': ['azontobeats'], 'href': 'https://api.spotify.com/v1/artists/583D4MicNImtI9URI0fIFT', 'id': '583D4MicNImtI9URI0fIFT', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbdfe992b6463746c79b8138b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bdfe992b6463746c79b8138b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bdfe992b6463746c79b8138b', 'width': 160}], 'name': 'Rudeboy', 'popularity': 47, 'type': 'artist', 'uri': 'spotify:artist:583D4MicNImtI9URI0fIFT'}",583D4MicNImtI9URI0fIFT,47,['azontobeats'],Woman,0,2020-05-25,0.898,0.814,1.0,-5.145,0.0,0.0714,0.0294,1.31e-05,0.0649,0.711,104.051,audio_features,2vigXYjUTibnlYzMFDzDQD,spotify:track:2vigXYjUTibnlYzMFDzDQD,https://api.spotify.com/v1/tracks/2vigXYjUTibnlYzMFDzDQD,https://api.spotify.com/v1/audio-analysis/2vigXYjUTibnlYzMFDzDQD,223992.0,4.0,afrobeats
50jroqJUhK3dyipGToAE5W,Jerusalema,Master KG,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/523y9KSneKh6APd1hKxLuF'}, 'followers': {'href': None, 'total': 352231}, 'genres': ['bolobedu house', 'south african house'], 'href': 'https://api.spotify.com/v1/artists/523y9KSneKh6APd1hKxLuF', 'id': '523y9KSneKh6APd1hKxLuF', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0a560ffdd6ad1accabec8b63', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740a560ffdd6ad1accabec8b63', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780a560ffdd6ad1accabec8b63', 'width': 160}], 'name': 'Master KG', 'popularity': 66, 'type': 'artist', 'uri': 'spotify:artist:523y9KSneKh6APd1hKxLuF'}",523y9KSneKh6APd1hKxLuF,66,"['bolobedu house', 'south african house']",Jerusalema,0,2020-01-24,0.882,0.467,1.0,-7.5,1.0,0.0513,0.0222,1.09e-05,0.0618,0.84,124.015,audio_features,50jroqJUhK3dyipGToAE5W,spotify:track:50jroqJUhK3dyipGToAE5W,https://api.spotify.com/v1/tracks/50jroqJUhK3dyipGToAE5W,https://api.spotify.com/v1/audio-analysis/50jroqJUhK3dyipGToAE5W,342662.0,4.0,afrobeats
51trdVTGB18HFEsb8dEzq1,Lenu - Remix,BNXN fka Buju,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3zaDigUwjHvjOkSn0NDf9x'}, 'followers': {'href': None, 'total': 350010}, 'genres': ['nigerian pop'], 'href': 'https://api.spotify.com/v1/artists/3zaDigUwjHvjOkSn0NDf9x', 'id': '3zaDigUwjHvjOkSn0NDf9x', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebfad0af6a575e377f5b49dd33', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174fad0af6a575e377f5b49dd33', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178fad0af6a575e377f5b49dd33', 'width': 160}], 'name': 'BNXN fka Buju', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:3zaDigUwjHvjOkSn0NDf9x'}",3zaDigUwjHvjOkSn0NDf9x,71,['nigerian pop'],Lenu (Remix),57,2020-04-16,0.784,0.552,6.0,-4.44,0.0,0.143,0.678,0.00113,0.112,0.54,112.923,audio_features,51trdVTGB18HFEsb8dEzq1,spotify:track:51trdVTGB18HFEsb8dEzq1,https://api.spotify.com/v1/tracks/51trdVTGB18HFEsb8dEzq1,https://api.spotify.com/v1/audio-analysis/51trdVTGB18HFEsb8dEzq1,213267.0,4.0,afrobeats
