track_uri,track_name,artist_name,artist_info,artist_uri,artist_popularity,artist_genre,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0KqmyeGK8ozJnGbh8bEpok,La playa del sol,Luigi Petruzzi,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Vg5hNCfE3DmaVP8ZLVyKx'}, 'followers': {'href': None, 'total': 839}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/3Vg5hNCfE3DmaVP8ZLVyKx', 'id': '3Vg5hNCfE3DmaVP8ZLVyKx', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a55bb53132d0aa7f076c55de', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a55bb53132d0aa7f076c55de', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a55bb53132d0aa7f076c55de', 'width': 64}], 'name': 'Luigi Petruzzi', 'popularity': 16, 'type': 'artist', 'uri': 'spotify:artist:3Vg5hNCfE3DmaVP8ZLVyKx'}",3Vg5hNCfE3DmaVP8ZLVyKx,16,[],Solamente tu,22,0.738,0.721,6,-6.991,0,0.0436,0.0301,4.86e-06,0.343,0.835,100.047,random
7cyOxRsiTFknsoP6qYCiGv,Light,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Hot Rain,6,0.716,0.422,7,-8.343,1,0.0296,0.0908,0.0,0.0874,0.0746,120.06,random
7osGYeZC4EkWvv8Uavat8o,Have Heart,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.72,0.367,7,-14.337,0,0.0648,0.258,0.00266,0.235,0.509,101.986,random
5w9cNFlelKl5DD2h8JT1OB,Twisted Vibes,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.689,0.424,11,-13.99,0,0.0366,0.439,0.00011,0.0833,0.432,140.018,random
4VQSVjYzhWYGenZeWh9Muw,My Baby,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Beach Banger,6,0.753,0.441,6,-14.903,0,0.0629,0.337,9.56e-06,0.105,0.387,127.964,random
6GZl3JPB0XbMIxlV33OyWk,Got Me,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Beach Banger,7,0.7,0.449,8,-16.19,0,0.0603,0.504,6.59e-05,0.132,0.428,128.035,random
4B7jim3OtiaDRuSmfRPpeG,Boogie Oogie,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Hot Rain,7,0.921,0.36,3,-14.436,1,0.185,0.133,0.000126,0.066,0.803,125.045,random
6F6nnKSzAqSHYjQa4rzQiP,Face It,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Dra-Non-Day,6,0.937,0.537,0,-10.611,1,0.047,0.182,8.67e-06,0.108,0.637,116.949,random
0GYDPAGHkaN66sPpZpvIRR,Misadventure,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Hot Rain,6,0.858,0.474,1,-8.989,0,0.0514,0.629,8.01e-06,0.0667,0.688,120.009,random
2DvtTz4xwC2wTL5a077yZO,Oh You,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Dra-Non-Day,5,0.747,0.492,4,-10.368,0,0.0499,0.483,0.0,0.112,0.301,119.947,random
0Qiq0b2hNsZDA4tOknMPBh,Refusal,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Sir Summons,6,0.271,0.406,2,-12.227,1,0.0445,0.67,0.0,0.146,0.332,179.922,random
1eZ5cf7KJgpFGdl5tnsMaN,Outta,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Cobra’s Kiss,6,0.734,0.299,10,-19.381,0,0.162,0.142,0.00121,0.132,0.632,109.996,random
0w9O2wtNwBKEXsRltKL91d,Way,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Dra-Non-Day,6,0.969,0.595,0,-10.422,0,0.192,0.329,2.68e-05,0.113,0.799,119.997,random
3xd2MgNJKALN1ZYyFwCpO8,Learn,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Cobra’s Kiss,8,0.799,0.252,1,-20.679,1,0.0397,0.321,0.0,0.15,0.65,100.012,random
23wiGiq2NJ2IVI8iKCbpxE,Express,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.925,0.125,0,-18.449,1,0.114,0.0535,0.000261,0.146,0.615,114.02,random
6WzuKZj6dnPF3QYeBWozZT,Do Not,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Dra-Non-Day,6,0.616,0.559,9,-9.094,0,0.101,0.713,0.0,0.106,0.447,129.934,random
7rOHj5Oq2AvyDiMlRau13f,Closed,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,5,0.785,0.0907,0,-14.941,1,0.0558,0.881,7.55e-06,0.0816,0.416,113.027,random
1YhxzISD8ABvLUweE4rMYL,Mover’s Groove,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Beach Banger,6,0.826,0.344,1,-15.193,0,0.0875,0.259,0.0,0.0987,0.643,100.011,random
1zURGUjfFXW548OQy22VeL,W/U,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.715,0.21,9,-15.974,0,0.0648,0.269,3.02e-05,0.0696,0.35,90.019,random
3knrwhOfy3gFOGYFXa3BZY,Possible Feels,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Sir Summons,6,0.62,0.532,0,-12.103,1,0.0559,0.682,0.0,0.298,0.358,160.042,random
0b39jJOYxDjTQtr9OTDngC,Shackles Loose,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.747,0.436,9,-13.947,0,0.0533,0.0485,0.00543,0.122,0.47,117.979,random
58D5duVbXNB6W0qpTf28LR,Surrender,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Sir Summons,6,0.774,0.357,0,-16.859,0,0.167,0.442,1.77e-05,0.111,0.396,90.06,random
7Gk0rM4brJegxSY3eV6xsY,The Suffering,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Sir Summons,6,0.617,0.407,2,-13.602,0,0.0272,0.733,4.63e-05,0.102,0.478,105.06,random
1uGWGp3Vi4k2eevOqxNL9w,Summons Destiny,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.762,0.318,1,-14.384,0,0.113,0.537,3.15e-06,0.102,0.29,117.037,random
0krqFwA3yMsldkzSMnKWNq,Her Strength,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Butter$Cotch,6,0.68,0.245,10,-16.957,0,0.137,0.187,7.27e-05,0.0476,0.389,79.997,random
4E7O60ENvOycYr2wxvAZQg,Ride,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Dra-Non-Day,7,0.747,0.498,0,-13.349,1,0.0814,0.474,0.0,0.0615,0.429,119.997,random
2j2ovLHQOkl9XnrrdmUzo9,Glowth,Drananda Summons,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7AKpYCBCfC605tDgnq1WPl'}, 'followers': {'href': None, 'total': 25}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7AKpYCBCfC605tDgnq1WPl', 'id': '7AKpYCBCfC605tDgnq1WPl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb092e1058bb1f7693b13123cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174092e1058bb1f7693b13123cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178092e1058bb1f7693b13123cd', 'width': 160}], 'name': 'Drananda Summons', 'popularity': 14, 'type': 'artist', 'uri': 'spotify:artist:7AKpYCBCfC605tDgnq1WPl'}",7AKpYCBCfC605tDgnq1WPl,14,[],Dra-Non-Day,6,0.732,0.373,6,-16.502,1,0.0628,0.361,4.12e-06,0.1,0.43,126.013,random
