track_uri,track_name,artist_name,artist_uri,album,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
2juQKYR7TFwBbRlFbEke7z,You Know,BenjiFlow,3NRpcByltnHx7oZxWbg8Lt,You Know,31,0.643,0.613,11,-6.688,0,0.0921,0.339,0.0636,0.194,0.816,139.941,audio_features,2juQKYR7TFwBbRlFbEke7z,spotify:track:2juQKYR7TFwBbRlFbEke7z,https://api.spotify.com/v1/tracks/2juQKYR7TFwBbRlFbEke7z,https://api.spotify.com/v1/audio-analysis/2juQKYR7TFwBbRlFbEke7z,142573,4,afrobeats
3aOVK8gQWtE6syUPbLcz9B,Broken Parts,BenjiFlow,3NRpcByltnHx7oZxWbg8Lt,BENERGY,16,0.235,0.316,6,-16.548,1,0.0388,0.976,0.000201,0.107,0.353,176.007,audio_features,3aOVK8gQWtE6syUPbLcz9B,spotify:track:3aOVK8gQWtE6syUPbLcz9B,https://api.spotify.com/v1/tracks/3aOVK8gQWtE6syUPbLcz9B,https://api.spotify.com/v1/audio-analysis/3aOVK8gQWtE6syUPbLcz9B,182000,4,afrobeats
1qy2wUl6rJlTfdkiWVzsQq,Wicked Somebody,Ogranya,2Y4GWlZVnj2QoLJb5r85of,Wicked Somebody,37,0.843,0.4,9,-13.811,0,0.125,0.27,0.372,0.115,0.147,105.025,audio_features,1qy2wUl6rJlTfdkiWVzsQq,spotify:track:1qy2wUl6rJlTfdkiWVzsQq,https://api.spotify.com/v1/tracks/1qy2wUl6rJlTfdkiWVzsQq,https://api.spotify.com/v1/audio-analysis/1qy2wUl6rJlTfdkiWVzsQq,213714,4,afrobeats
31Xtfg6QvrrxPtyMhw9FJW,Give Me Chills,Young Paris,44DhAhLWsSFvSqVXDUruVE,Give Me Chills,28,0.444,0.825,5,-5.048,0,0.174,0.668,0.00251,0.178,0.847,204.94,audio_features,31Xtfg6QvrrxPtyMhw9FJW,spotify:track:31Xtfg6QvrrxPtyMhw9FJW,https://api.spotify.com/v1/tracks/31Xtfg6QvrrxPtyMhw9FJW,https://api.spotify.com/v1/audio-analysis/31Xtfg6QvrrxPtyMhw9FJW,205087,4,afrobeats
0noGAn8XrwvVpdYyHSvfv9,MI Amor,Yung Dada,69G9yOls2tiws5DaLkXZnJ,MI Amor,4,0.802,0.456,1,-7.305,0,0.107,0.31,1.78e-05,0.118,0.756,99.88,audio_features,0noGAn8XrwvVpdYyHSvfv9,spotify:track:0noGAn8XrwvVpdYyHSvfv9,https://api.spotify.com/v1/tracks/0noGAn8XrwvVpdYyHSvfv9,https://api.spotify.com/v1/audio-analysis/0noGAn8XrwvVpdYyHSvfv9,218400,4,afrobeats
65icz88gIZ9RHLXP6vmsF7,Visa - Remix,Kelvyn Boy,5Oq2X3BjCbFKPex2GVSDpy,Visa (Remix),45,0.63,0.557,1,-6.164,1,0.131,0.311,0.0,0.155,0.603,103.68,audio_features,65icz88gIZ9RHLXP6vmsF7,spotify:track:65icz88gIZ9RHLXP6vmsF7,https://api.spotify.com/v1/tracks/65icz88gIZ9RHLXP6vmsF7,https://api.spotify.com/v1/audio-analysis/65icz88gIZ9RHLXP6vmsF7,242129,4,afrobeats
1UWZGeoNEZnkGEibkAbrMR,Turn Down Mami,Cruel Santino,15GgEOJiFyjQm4tZ4D7qih,Mandy & The Jungle,36,0.757,0.644,5,-8.747,0,0.0496,0.293,0.667,0.109,0.688,110.03,audio_features,1UWZGeoNEZnkGEibkAbrMR,spotify:track:1UWZGeoNEZnkGEibkAbrMR,https://api.spotify.com/v1/tracks/1UWZGeoNEZnkGEibkAbrMR,https://api.spotify.com/v1/audio-analysis/1UWZGeoNEZnkGEibkAbrMR,181133,4,afrobeats
77JodaDBrSXLGBMsNJN1wn,Mon Amour,Singah,42B7kT9OrmQyjYb2jYGFHe,Singah,6,0.461,0.549,1,-4.353,1,0.105,0.164,1.42e-05,0.11,0.371,94.805,audio_features,77JodaDBrSXLGBMsNJN1wn,spotify:track:77JodaDBrSXLGBMsNJN1wn,https://api.spotify.com/v1/tracks/77JodaDBrSXLGBMsNJN1wn,https://api.spotify.com/v1/audio-analysis/77JodaDBrSXLGBMsNJN1wn,235939,4,afrobeats
1Vr26bojJG8VZzg7JYql03,Nous Deux,Arma Jackson,22I8wvU1Zw6EMiOt4W98BN,Idéal,35,0.521,0.379,3,-8.012,0,0.0511,0.697,0.0,0.118,0.501,91.407,audio_features,1Vr26bojJG8VZzg7JYql03,spotify:track:1Vr26bojJG8VZzg7JYql03,https://api.spotify.com/v1/tracks/1Vr26bojJG8VZzg7JYql03,https://api.spotify.com/v1/audio-analysis/1Vr26bojJG8VZzg7JYql03,203200,4,afrobeats
2Ur4Yuc6zk7ebhiVQ99VPZ,Qui,Tayc,7gU9VyFRN3JWPJ5oHOil60,Fleur froide (UMM),0,0.673,0.445,0,-8.511,1,0.0417,0.198,0.0,0.0604,0.438,97.033,audio_features,2Ur4Yuc6zk7ebhiVQ99VPZ,spotify:track:2Ur4Yuc6zk7ebhiVQ99VPZ,https://api.spotify.com/v1/tracks/2Ur4Yuc6zk7ebhiVQ99VPZ,https://api.spotify.com/v1/audio-analysis/2Ur4Yuc6zk7ebhiVQ99VPZ,226320,4,afrobeats
3oVAIXLXgQmDX8tCO5oZMk,African Sugar (avec Tiwa Savage),Tayc,7gU9VyFRN3JWPJ5oHOil60,Fleur froide (UMM),0,0.47,0.607,1,-7.546,0,0.205,0.196,0.000136,0.145,0.731,100.03,audio_features,3oVAIXLXgQmDX8tCO5oZMk,spotify:track:3oVAIXLXgQmDX8tCO5oZMk,https://api.spotify.com/v1/tracks/3oVAIXLXgQmDX8tCO5oZMk,https://api.spotify.com/v1/audio-analysis/3oVAIXLXgQmDX8tCO5oZMk,208400,4,afrobeats
2SbhvxUez3pZpXgZgxbe8g,Matter (feat. Tiwa Savage),Patoranking,2hKQc001G7ggs3ZyxMdkGq,Three,40,0.526,0.727,4,-7.327,0,0.447,0.127,0.0,0.12,0.368,195.669,audio_features,2SbhvxUez3pZpXgZgxbe8g,spotify:track:2SbhvxUez3pZpXgZgxbe8g,https://api.spotify.com/v1/tracks/2SbhvxUez3pZpXgZgxbe8g,https://api.spotify.com/v1/audio-analysis/2SbhvxUez3pZpXgZgxbe8g,199436,4,afrobeats
2UpD5VCUPoNGbTWG538kVn,Celebration,Joeboy,1XavfPKBpNjkOfxHINlMHF,Somewhere Between Beauty & Magic,39,0.832,0.636,0,-6.128,0,0.061,0.448,0.0516,0.11,0.681,109.996,audio_features,2UpD5VCUPoNGbTWG538kVn,spotify:track:2UpD5VCUPoNGbTWG538kVn,https://api.spotify.com/v1/tracks/2UpD5VCUPoNGbTWG538kVn,https://api.spotify.com/v1/audio-analysis/2UpD5VCUPoNGbTWG538kVn,159273,4,afrobeats
4bjIb86XioJUc5wZeFtxaz,Smooth MF,Agho,0hd6OjykPKro9kYv7U5tQk,Smooth MF,44,0.893,0.499,4,-8.338,0,0.0933,0.729,0.0323,0.106,0.785,105.016,audio_features,4bjIb86XioJUc5wZeFtxaz,spotify:track:4bjIb86XioJUc5wZeFtxaz,https://api.spotify.com/v1/tracks/4bjIb86XioJUc5wZeFtxaz,https://api.spotify.com/v1/audio-analysis/4bjIb86XioJUc5wZeFtxaz,187867,4,afrobeats
2cRkgw8R0yRG98EOANqwux,Sobente,Ecool,6JR1ZXP9TnnNSPb1hgIYt2,NewSide,39,0.789,0.844,6,-3.569,0,0.2,0.0284,6.47e-05,0.0416,0.817,97.96,audio_features,2cRkgw8R0yRG98EOANqwux,spotify:track:2cRkgw8R0yRG98EOANqwux,https://api.spotify.com/v1/tracks/2cRkgw8R0yRG98EOANqwux,https://api.spotify.com/v1/audio-analysis/2cRkgw8R0yRG98EOANqwux,208862,4,afrobeats
2TDFEDeKDikgCWa0bYQnQd,Kasala,DRB Lasgidi,5jypR313fdSfpa6y1GMLqZ,Pioneers,31,0.803,0.525,6,-10.034,0,0.197,0.127,6.69e-06,0.129,0.703,100.103,audio_features,2TDFEDeKDikgCWa0bYQnQd,spotify:track:2TDFEDeKDikgCWa0bYQnQd,https://api.spotify.com/v1/tracks/2TDFEDeKDikgCWa0bYQnQd,https://api.spotify.com/v1/audio-analysis/2TDFEDeKDikgCWa0bYQnQd,184800,4,afrobeats
6LVKTrXpVtaEhUF5KDFVaA,For Me,Happi,6JboUw8iZP7Ts7fDcVowP4,For Me,39,0.764,0.553,0,-7.614,0,0.0578,0.419,2.55e-05,0.341,0.87,103.045,audio_features,6LVKTrXpVtaEhUF5KDFVaA,spotify:track:6LVKTrXpVtaEhUF5KDFVaA,https://api.spotify.com/v1/tracks/6LVKTrXpVtaEhUF5KDFVaA,https://api.spotify.com/v1/audio-analysis/6LVKTrXpVtaEhUF5KDFVaA,160777,4,afrobeats
1As4ZLj6bCy3ZMJP2zRVso,Unleash,Runtown,6mMtnxEQkYoY5FfJIQ9Rhb,"Soundgod Fest, Vol. 1",4,0.822,0.772,1,-3.532,0,0.133,0.35,1.07e-06,0.164,0.701,105.971,audio_features,1As4ZLj6bCy3ZMJP2zRVso,spotify:track:1As4ZLj6bCy3ZMJP2zRVso,https://api.spotify.com/v1/tracks/1As4ZLj6bCy3ZMJP2zRVso,https://api.spotify.com/v1/audio-analysis/1As4ZLj6bCy3ZMJP2zRVso,247197,4,afrobeats
1vGkLLtRHyRYYPkkJ6xAQx,Benzimma,Odeal,2BPwxhCvvcb8xDl8GWIjbh,OVMBR: Roses,45,0.538,0.604,1,-4.985,0,0.172,0.216,0.000156,0.21,0.655,124.657,audio_features,1vGkLLtRHyRYYPkkJ6xAQx,spotify:track:1vGkLLtRHyRYYPkkJ6xAQx,https://api.spotify.com/v1/tracks/1vGkLLtRHyRYYPkkJ6xAQx,https://api.spotify.com/v1/audio-analysis/1vGkLLtRHyRYYPkkJ6xAQx,186726,5,afrobeats
3tmIQzP1GtGqFDyj49pLNI,Eleganza,Solidstar,1Nuq9WJb01OoR56vu02bhX,Eleganza,30,0.854,0.649,7,-7.437,1,0.0964,0.435,0.0286,0.148,0.628,100.019,audio_features,3tmIQzP1GtGqFDyj49pLNI,spotify:track:3tmIQzP1GtGqFDyj49pLNI,https://api.spotify.com/v1/tracks/3tmIQzP1GtGqFDyj49pLNI,https://api.spotify.com/v1/audio-analysis/3tmIQzP1GtGqFDyj49pLNI,203442,4,afrobeats
4K2NyH34rGP3CK9anpmqYp,Dey Go Hear Wehh,Prettyboy D-O,76qtJqxLY1aXEPHxAJui7y,Wildfire,41,0.661,0.552,10,-7.526,1,0.325,0.63,1.19e-05,0.103,0.525,97.798,audio_features,4K2NyH34rGP3CK9anpmqYp,spotify:track:4K2NyH34rGP3CK9anpmqYp,https://api.spotify.com/v1/tracks/4K2NyH34rGP3CK9anpmqYp,https://api.spotify.com/v1/audio-analysis/4K2NyH34rGP3CK9anpmqYp,192750,4,afrobeats
1kW0R9RBRSZe9sWjp8DkKY,Slow Down (feat. Tion Wayne),Darkoo,4QSTyDpxsKmv3UfavVUImR,Slow Down (feat. Tion Wayne),56,0.601,0.5,8,-6.665,0,0.192,0.66,3.6e-06,0.106,0.429,102.617,audio_features,1kW0R9RBRSZe9sWjp8DkKY,spotify:track:1kW0R9RBRSZe9sWjp8DkKY,https://api.spotify.com/v1/tracks/1kW0R9RBRSZe9sWjp8DkKY,https://api.spotify.com/v1/audio-analysis/1kW0R9RBRSZe9sWjp8DkKY,198058,4,afrobeats
6XBxfyXGkOBfCIqSC8roGy,Tokyo,King Promise,4tIKaxUmpXzshok2yCnwdf,Tokyo,45,0.763,0.668,2,-5.854,0,0.0489,0.586,0.000385,0.171,0.795,104.981,audio_features,6XBxfyXGkOBfCIqSC8roGy,spotify:track:6XBxfyXGkOBfCIqSC8roGy,https://api.spotify.com/v1/tracks/6XBxfyXGkOBfCIqSC8roGy,https://api.spotify.com/v1/audio-analysis/6XBxfyXGkOBfCIqSC8roGy,224813,4,afrobeats
6NynQjhojcFZ9iYhuezO6B,Master Groove,WizKid,3tVQdUvClmAT7URs9V3rsp,Master Groove,47,0.763,0.866,9,-2.643,0,0.162,0.481,0.00274,0.0856,0.661,106.992,audio_features,6NynQjhojcFZ9iYhuezO6B,spotify:track:6NynQjhojcFZ9iYhuezO6B,https://api.spotify.com/v1/tracks/6NynQjhojcFZ9iYhuezO6B,https://api.spotify.com/v1/audio-analysis/6NynQjhojcFZ9iYhuezO6B,179439,4,afrobeats
2ruNaiZLwzRXnM7vJ2y1RZ,To The Max,Nana Rogues,24HNTbd7Y2qVOCyzIosYi9,To The Max,44,0.754,0.714,6,-3.724,0,0.13,0.057,0.00213,0.0579,0.788,192.104,audio_features,2ruNaiZLwzRXnM7vJ2y1RZ,spotify:track:2ruNaiZLwzRXnM7vJ2y1RZ,https://api.spotify.com/v1/tracks/2ruNaiZLwzRXnM7vJ2y1RZ,https://api.spotify.com/v1/audio-analysis/2ruNaiZLwzRXnM7vJ2y1RZ,205569,4,afrobeats
6reboUDZMXeMCuSyycYfYD,The Don,Mr Eazi,4TAoP0f9OuWZUesao43xUW,The Don,52,0.637,0.457,2,-8.455,1,0.259,0.402,0.000129,0.231,0.4,66.743,audio_features,6reboUDZMXeMCuSyycYfYD,spotify:track:6reboUDZMXeMCuSyycYfYD,https://api.spotify.com/v1/tracks/6reboUDZMXeMCuSyycYfYD,https://api.spotify.com/v1/audio-analysis/6reboUDZMXeMCuSyycYfYD,168896,3,afrobeats
4zimC5LQ1mKCWMyGuef2lv,Gangsta Dance,Castro,35o4S4FOdo7sF0mn2Qd2O8,"Triple Take, Vol. 1",10,0.688,0.636,7,-8.001,0,0.0688,0.00774,4.13e-05,0.163,0.575,102.038,audio_features,4zimC5LQ1mKCWMyGuef2lv,spotify:track:4zimC5LQ1mKCWMyGuef2lv,https://api.spotify.com/v1/tracks/4zimC5LQ1mKCWMyGuef2lv,https://api.spotify.com/v1/audio-analysis/4zimC5LQ1mKCWMyGuef2lv,154819,4,afrobeats
5yplb3035SZqG3E6TArvGK,Trouble,melvitto,4Xj0nxVO4r7PLEaw7LRiBa,Trouble,68,0.644,0.404,1,-6.595,1,0.531,0.4,0.00155,0.12,0.722,116.297,audio_features,5yplb3035SZqG3E6TArvGK,spotify:track:5yplb3035SZqG3E6TArvGK,https://api.spotify.com/v1/tracks/5yplb3035SZqG3E6TArvGK,https://api.spotify.com/v1/audio-analysis/5yplb3035SZqG3E6TArvGK,223517,5,afrobeats
7v7YYdxFBodag2pewkvBkX,Karma,Odeal,2BPwxhCvvcb8xDl8GWIjbh,Karma,42,0.604,0.448,5,-12.055,0,0.359,0.244,0.00272,0.0968,0.844,97.798,audio_features,7v7YYdxFBodag2pewkvBkX,spotify:track:7v7YYdxFBodag2pewkvBkX,https://api.spotify.com/v1/tracks/7v7YYdxFBodag2pewkvBkX,https://api.spotify.com/v1/audio-analysis/7v7YYdxFBodag2pewkvBkX,151176,4,afrobeats
05lBFktU1m4Qndr7yTcxAJ,Chargie,Jay Cliff,3NQNF50myZ7EUqNvvYX1RH,Red Wine Conversations,18,0.843,0.618,10,-4.451,0,0.185,0.747,1.08e-06,0.231,0.592,99.986,audio_features,05lBFktU1m4Qndr7yTcxAJ,spotify:track:05lBFktU1m4Qndr7yTcxAJ,https://api.spotify.com/v1/tracks/05lBFktU1m4Qndr7yTcxAJ,https://api.spotify.com/v1/audio-analysis/05lBFktU1m4Qndr7yTcxAJ,201000,4,afrobeats
0rcz74mV0d1ERhaQPQxJnx,Money & Laughter,Boj,4qYpTEJThZ8FC8KzyFrSWW,Money & Laughter,47,0.587,0.531,3,-6.294,0,0.139,0.74,0.00941,0.109,0.468,120.262,audio_features,0rcz74mV0d1ERhaQPQxJnx,spotify:track:0rcz74mV0d1ERhaQPQxJnx,https://api.spotify.com/v1/tracks/0rcz74mV0d1ERhaQPQxJnx,https://api.spotify.com/v1/audio-analysis/0rcz74mV0d1ERhaQPQxJnx,151168,5,afrobeats
203LKeAkD4yZ7RGZmrpM6d,BBC,Blaqbonez,12kjvw4e3gLp6qVHO65n7W,BBC,39,0.635,0.761,4,-5.703,0,0.335,0.343,0.0,0.0564,0.878,189.882,audio_features,203LKeAkD4yZ7RGZmrpM6d,spotify:track:203LKeAkD4yZ7RGZmrpM6d,https://api.spotify.com/v1/tracks/203LKeAkD4yZ7RGZmrpM6d,https://api.spotify.com/v1/audio-analysis/203LKeAkD4yZ7RGZmrpM6d,212211,4,afrobeats
24ULbF2UnOeMbkmkGriTBc,Petite,NSG,31Ua7zSTJxegjyd49ujbSA,Petite,66,0.631,0.565,7,-6.89,1,0.225,0.452,4e-05,0.0782,0.522,101.822,audio_features,24ULbF2UnOeMbkmkGriTBc,spotify:track:24ULbF2UnOeMbkmkGriTBc,https://api.spotify.com/v1/tracks/24ULbF2UnOeMbkmkGriTBc,https://api.spotify.com/v1/audio-analysis/24ULbF2UnOeMbkmkGriTBc,182711,4,afrobeats
7F2Lx0gapK6JebdRTWrKeb,Gbese,Ogranya,2Y4GWlZVnj2QoLJb5r85of,Gbese,33,0.823,0.491,9,-12.527,0,0.263,0.796,0.000141,0.0707,0.415,102.058,audio_features,7F2Lx0gapK6JebdRTWrKeb,spotify:track:7F2Lx0gapK6JebdRTWrKeb,https://api.spotify.com/v1/tracks/7F2Lx0gapK6JebdRTWrKeb,https://api.spotify.com/v1/audio-analysis/7F2Lx0gapK6JebdRTWrKeb,188201,4,afrobeats
3B5slaBuBK0BsuNw570pmx,Like I Do,Fireboy DML,75VKfyoBlkmrJFDqo1o2VY,"Laughter, Tears & Goosebumps",59,0.561,0.515,5,-6.226,1,0.0527,0.419,1.2e-05,0.109,0.503,100.268,audio_features,3B5slaBuBK0BsuNw570pmx,spotify:track:3B5slaBuBK0BsuNw570pmx,https://api.spotify.com/v1/tracks/3B5slaBuBK0BsuNw570pmx,https://api.spotify.com/v1/audio-analysis/3B5slaBuBK0BsuNw570pmx,232800,4,afrobeats
1XJkSLSrzIlwxSm3SYxYSb,Come Online - Remix,Chivv,2hBfmHHnM4dS4pJgEJENCg,Come Online (Remix),50,0.865,0.513,5,-8.113,0,0.192,0.187,9.35e-05,0.13,0.747,106.099,audio_features,1XJkSLSrzIlwxSm3SYxYSb,spotify:track:1XJkSLSrzIlwxSm3SYxYSb,https://api.spotify.com/v1/tracks/1XJkSLSrzIlwxSm3SYxYSb,https://api.spotify.com/v1/audio-analysis/1XJkSLSrzIlwxSm3SYxYSb,156545,4,afrobeats
60YAJY1sni9fq9bQV1VIBp,Bend Ova (feat. YXNG LE),Jayboogz,5tTHX8CPiN6VMR8YEWecSS,Custom Made,23,0.839,0.571,6,-6.275,0,0.243,0.106,0.000528,0.0997,0.476,96.096,audio_features,60YAJY1sni9fq9bQV1VIBp,spotify:track:60YAJY1sni9fq9bQV1VIBp,https://api.spotify.com/v1/tracks/60YAJY1sni9fq9bQV1VIBp,https://api.spotify.com/v1/audio-analysis/60YAJY1sni9fq9bQV1VIBp,123340,4,afrobeats
091CKJ5nLf0KZw7PVeOTJk,Nasty,CHO,0YPIovtLh5msFPFuCcn30R,CHOSEN,47,0.657,0.625,0,-6.109,1,0.391,0.12,0.0,0.0827,0.357,95.743,audio_features,091CKJ5nLf0KZw7PVeOTJk,spotify:track:091CKJ5nLf0KZw7PVeOTJk,https://api.spotify.com/v1/tracks/091CKJ5nLf0KZw7PVeOTJk,https://api.spotify.com/v1/audio-analysis/091CKJ5nLf0KZw7PVeOTJk,168264,4,afrobeats
4sh6VEmaZBqVN4XEvnev86,Non Living Thing (feat. Oxlade),Sarkodie,01DTVE3KmoPogPZaOvMqO8,No Pressure,0,0.795,0.715,9,-4.923,0,0.0779,0.248,0.0,0.138,0.689,106.932,audio_features,4sh6VEmaZBqVN4XEvnev86,spotify:track:4sh6VEmaZBqVN4XEvnev86,https://api.spotify.com/v1/tracks/4sh6VEmaZBqVN4XEvnev86,https://api.spotify.com/v1/audio-analysis/4sh6VEmaZBqVN4XEvnev86,229346,4,afrobeats
0EIev3RtYEbl9Mt5brYDPh,Joy,Blxckie,4pQcWzOMSmmz5DK6TqO2FL,Joy,38,0.439,0.47,10,-7.819,0,0.109,0.211,0.00472,0.104,0.112,66.701,audio_features,0EIev3RtYEbl9Mt5brYDPh,spotify:track:0EIev3RtYEbl9Mt5brYDPh,https://api.spotify.com/v1/tracks/0EIev3RtYEbl9Mt5brYDPh,https://api.spotify.com/v1/audio-analysis/0EIev3RtYEbl9Mt5brYDPh,218663,5,afrobeats
0hnfvkzawEjVVxBUWDEnEL,Dangerous (feat. Ayra Starr),Cheque,4oQyXxDBq8FBhsjjS7MbcM,Bravo,61,0.561,0.585,4,-5.218,0,0.0661,0.258,0.000514,0.102,0.292,102.017,audio_features,0hnfvkzawEjVVxBUWDEnEL,spotify:track:0hnfvkzawEjVVxBUWDEnEL,https://api.spotify.com/v1/tracks/0hnfvkzawEjVVxBUWDEnEL,https://api.spotify.com/v1/audio-analysis/0hnfvkzawEjVVxBUWDEnEL,178918,4,afrobeats
3zSxIsQe6ezMc1Xr8Fuvz4,Ring My Line (feat. Headie One),King Promise,4tIKaxUmpXzshok2yCnwdf,Ring My Line (feat. Headie One),52,0.554,0.679,8,-4.007,1,0.137,0.251,0.0,0.15,0.284,103.462,audio_features,3zSxIsQe6ezMc1Xr8Fuvz4,spotify:track:3zSxIsQe6ezMc1Xr8Fuvz4,https://api.spotify.com/v1/tracks/3zSxIsQe6ezMc1Xr8Fuvz4,https://api.spotify.com/v1/audio-analysis/3zSxIsQe6ezMc1Xr8Fuvz4,203093,4,afrobeats
352jbBYOtwkzJEMC2KkuiG,Ex,Nikita Kering',1yQKzWOHXJQSEnOXrHDl4X,A Side Of Me,52,0.64,0.464,2,-7.564,0,0.0876,0.328,0.0,0.225,0.294,90.029,audio_features,352jbBYOtwkzJEMC2KkuiG,spotify:track:352jbBYOtwkzJEMC2KkuiG,https://api.spotify.com/v1/tracks/352jbBYOtwkzJEMC2KkuiG,https://api.spotify.com/v1/audio-analysis/352jbBYOtwkzJEMC2KkuiG,204000,4,afrobeats
1OgoSHtTZyMJt3ns3e5Lui,Wait For You (feat. Oxlade),melvitto,4Xj0nxVO4r7PLEaw7LRiBa,THENIGHTISYOUNG.,65,0.6,0.204,8,-11.169,0,0.206,0.916,0.000315,0.0931,0.554,61.565,audio_features,1OgoSHtTZyMJt3ns3e5Lui,spotify:track:1OgoSHtTZyMJt3ns3e5Lui,https://api.spotify.com/v1/tracks/1OgoSHtTZyMJt3ns3e5Lui,https://api.spotify.com/v1/audio-analysis/1OgoSHtTZyMJt3ns3e5Lui,254315,4,afrobeats
5nVfUtOQ5qsdYnnppcHtwF,Different Strain,Fasina,46A6IKsvzRN2Y6QHLkHvmw,3 Strains,38,0.838,0.814,4,-4.352,0,0.143,0.13,0.003,0.153,0.466,94.966,audio_features,5nVfUtOQ5qsdYnnppcHtwF,spotify:track:5nVfUtOQ5qsdYnnppcHtwF,https://api.spotify.com/v1/tracks/5nVfUtOQ5qsdYnnppcHtwF,https://api.spotify.com/v1/audio-analysis/5nVfUtOQ5qsdYnnppcHtwF,202105,4,afrobeats
75Za3XtZM0yLMLSWyAojAD,Sweet Body,SuperSmashBroz,4o05vkR7aQMnPRbAqVk13x,Black Soap: Reloaded,41,0.399,0.616,0,-10.469,1,0.09,0.689,7.9e-05,0.108,0.447,126.093,audio_features,75Za3XtZM0yLMLSWyAojAD,spotify:track:75Za3XtZM0yLMLSWyAojAD,https://api.spotify.com/v1/tracks/75Za3XtZM0yLMLSWyAojAD,https://api.spotify.com/v1/audio-analysis/75Za3XtZM0yLMLSWyAojAD,224854,5,afrobeats
4JfsvpTMSYW9bU97A4PiGa,Pray,Victony,1E5hfn5BduN2nnoZCJmUVG,Dark Times,50,0.476,0.554,4,-7.213,0,0.0694,0.775,0.0813,0.104,0.458,93.695,audio_features,4JfsvpTMSYW9bU97A4PiGa,spotify:track:4JfsvpTMSYW9bU97A4PiGa,https://api.spotify.com/v1/tracks/4JfsvpTMSYW9bU97A4PiGa,https://api.spotify.com/v1/audio-analysis/4JfsvpTMSYW9bU97A4PiGa,164000,4,afrobeats
0DDpQSUMPkeBIUD8GKtkLT,Deep End,Adey,7fhpMY84rQV2StaeBivWOI,Akiba,27,0.585,0.642,1,-4.176,0,0.06,0.503,0.000911,0.104,0.834,202.114,audio_features,0DDpQSUMPkeBIUD8GKtkLT,spotify:track:0DDpQSUMPkeBIUD8GKtkLT,https://api.spotify.com/v1/tracks/0DDpQSUMPkeBIUD8GKtkLT,https://api.spotify.com/v1/audio-analysis/0DDpQSUMPkeBIUD8GKtkLT,192492,4,afrobeats
3a27I7639TaDdIbhUVErRt,Deeper,JD Cliffe,0GFUO56kQQG2kF4jQqw5De,Deeper,37,0.679,0.467,0,-7.679,1,0.35,0.756,0.000507,0.0873,0.489,88.751,audio_features,3a27I7639TaDdIbhUVErRt,spotify:track:3a27I7639TaDdIbhUVErRt,https://api.spotify.com/v1/tracks/3a27I7639TaDdIbhUVErRt,https://api.spotify.com/v1/audio-analysis/3a27I7639TaDdIbhUVErRt,161798,4,afrobeats
53bVld0y2swEHfRs1OpsCa,Be My Guest,WSTRN,5nSAh3wlH7VaqpnkiMjzDs,Be My Guest,54,0.839,0.772,1,-4.069,0,0.176,0.229,1.63e-05,0.132,0.72,102.915,audio_features,53bVld0y2swEHfRs1OpsCa,spotify:track:53bVld0y2swEHfRs1OpsCa,https://api.spotify.com/v1/tracks/53bVld0y2swEHfRs1OpsCa,https://api.spotify.com/v1/audio-analysis/53bVld0y2swEHfRs1OpsCa,210216,4,afrobeats
3GKP5FZ3p29o082QOwIEiu,Cameras,SuperJazzClub,5CINjDZoikcuTmtw3wgPfp,Cameras,41,0.806,0.623,9,-11.193,0,0.235,0.428,0.00126,0.104,0.707,151.989,audio_features,3GKP5FZ3p29o082QOwIEiu,spotify:track:3GKP5FZ3p29o082QOwIEiu,https://api.spotify.com/v1/tracks/3GKP5FZ3p29o082QOwIEiu,https://api.spotify.com/v1/audio-analysis/3GKP5FZ3p29o082QOwIEiu,196000,4,afrobeats
4M4FJYE3mTKtpvUld3cXJn,Toyin Tomato,Prettyboy D-O,76qtJqxLY1aXEPHxAJui7y,Love is War,31,0.894,0.666,11,-7.484,0,0.144,0.634,0.00132,0.105,0.902,125.381,audio_features,4M4FJYE3mTKtpvUld3cXJn,spotify:track:4M4FJYE3mTKtpvUld3cXJn,https://api.spotify.com/v1/tracks/4M4FJYE3mTKtpvUld3cXJn,https://api.spotify.com/v1/audio-analysis/4M4FJYE3mTKtpvUld3cXJn,168514,5,afrobeats
0oAMtDXJSvTmXKTo6xCyMQ,Time Difference,Azanti,72JYdP98St11Hga6yN2PGl,Azanti,38,0.378,0.72,1,-6.598,0,0.236,0.0649,0.0,0.103,0.349,62.911,audio_features,0oAMtDXJSvTmXKTo6xCyMQ,spotify:track:0oAMtDXJSvTmXKTo6xCyMQ,https://api.spotify.com/v1/tracks/0oAMtDXJSvTmXKTo6xCyMQ,https://api.spotify.com/v1/audio-analysis/0oAMtDXJSvTmXKTo6xCyMQ,177891,5,afrobeats
7k5p0y3ujvszuxWoeJJpxO,Selense,The Cavemen.,1cnBVQulaNSvbind6A0dVD,Selense,39,0.808,0.542,0,-12.222,1,0.0609,0.372,0.0461,0.131,0.71,118.003,audio_features,7k5p0y3ujvszuxWoeJJpxO,spotify:track:7k5p0y3ujvszuxWoeJJpxO,https://api.spotify.com/v1/tracks/7k5p0y3ujvszuxWoeJJpxO,https://api.spotify.com/v1/audio-analysis/7k5p0y3ujvszuxWoeJJpxO,237333,4,afrobeats
