track_uri,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
4dskoEQk5pAg9HKyEC2m1y,Jama,0.921,0.727,9.0,-4.782,1.0,0.0781,0.025,0.00266,0.0813,0.847,114.931,audio_features,4dskoEQk5pAg9HKyEC2m1y,spotify:track:4dskoEQk5pAg9HKyEC2m1y,https://api.spotify.com/v1/tracks/4dskoEQk5pAg9HKyEC2m1y,https://api.spotify.com/v1/audio-analysis/4dskoEQk5pAg9HKyEC2m1y,234312.0,4.0,afrobeats
4Y4lI8EA8PfRrNTzCGDVFi,Proud Fvck Boys - Remix,0.78,0.73,4.0,-4.723,1.0,0.185,0.401,0.0,0.135,0.707,105.932,audio_features,4Y4lI8EA8PfRrNTzCGDVFi,spotify:track:4Y4lI8EA8PfRrNTzCGDVFi,https://api.spotify.com/v1/tracks/4Y4lI8EA8PfRrNTzCGDVFi,https://api.spotify.com/v1/audio-analysis/4Y4lI8EA8PfRrNTzCGDVFi,210469.0,4.0,afrobeats
3HC6Uv2cOsMTlIPT7AI8TH,Kweku,0.918,0.588,5.0,-5.023,1.0,0.0884,0.214,0.0418,0.0987,0.399,121.115,audio_features,3HC6Uv2cOsMTlIPT7AI8TH,spotify:track:3HC6Uv2cOsMTlIPT7AI8TH,https://api.spotify.com/v1/tracks/3HC6Uv2cOsMTlIPT7AI8TH,https://api.spotify.com/v1/audio-analysis/3HC6Uv2cOsMTlIPT7AI8TH,183616.0,4.0,afrobeats
1aekaxDRzYGIWbgfxEaiIX,My Time,0.7,0.817,1.0,-4.492,1.0,0.0435,0.106,1.46e-06,0.108,0.681,107.962,audio_features,1aekaxDRzYGIWbgfxEaiIX,spotify:track:1aekaxDRzYGIWbgfxEaiIX,https://api.spotify.com/v1/tracks/1aekaxDRzYGIWbgfxEaiIX,https://api.spotify.com/v1/audio-analysis/1aekaxDRzYGIWbgfxEaiIX,186667.0,4.0,afrobeats
5GIXs39jyCVJSkxtXv8diH,Party,0.886,0.655,5.0,-5.195,1.0,0.0645,0.283,0.0,0.0675,0.966,107.112,audio_features,5GIXs39jyCVJSkxtXv8diH,spotify:track:5GIXs39jyCVJSkxtXv8diH,https://api.spotify.com/v1/tracks/5GIXs39jyCVJSkxtXv8diH,https://api.spotify.com/v1/audio-analysis/5GIXs39jyCVJSkxtXv8diH,220029.0,4.0,afrobeats
6r05pfZigq7Arg25pi2vRm,Checklist (with Calvin Harris) (feat. WizKid),0.89,0.624,1.0,-3.966,1.0,0.103,0.0937,5.44e-06,0.0903,0.762,116.056,audio_features,6r05pfZigq7Arg25pi2vRm,spotify:track:6r05pfZigq7Arg25pi2vRm,https://api.spotify.com/v1/tracks/6r05pfZigq7Arg25pi2vRm,https://api.spotify.com/v1/audio-analysis/6r05pfZigq7Arg25pi2vRm,169814.0,4.0,afrobeats
4FwfwUcwvSkRwFFKKEI01c,Ayekoo,0.833,0.672,8.0,-6.198,1.0,0.0515,0.237,0.00623,0.0895,0.683,102.994,audio_features,4FwfwUcwvSkRwFFKKEI01c,spotify:track:4FwfwUcwvSkRwFFKKEI01c,https://api.spotify.com/v1/tracks/4FwfwUcwvSkRwFFKKEI01c,https://api.spotify.com/v1/audio-analysis/4FwfwUcwvSkRwFFKKEI01c,218000.0,4.0,afrobeats
49skbcyEISDXWr74knzlLf,Baby Girl,0.802,0.687,7.0,-3.84,0.0,0.0473,0.352,1.19e-05,0.0814,0.588,105.057,audio_features,49skbcyEISDXWr74knzlLf,spotify:track:49skbcyEISDXWr74knzlLf,https://api.spotify.com/v1/tracks/49skbcyEISDXWr74knzlLf,https://api.spotify.com/v1/audio-analysis/49skbcyEISDXWr74knzlLf,248376.0,4.0,afrobeats
1wDmsdRWRHJGdvMKmTTiL5,Do the Dance,0.938,0.649,0.0,-4.989,1.0,0.069,0.352,0.0237,0.113,0.721,112.012,audio_features,1wDmsdRWRHJGdvMKmTTiL5,spotify:track:1wDmsdRWRHJGdvMKmTTiL5,https://api.spotify.com/v1/tracks/1wDmsdRWRHJGdvMKmTTiL5,https://api.spotify.com/v1/audio-analysis/1wDmsdRWRHJGdvMKmTTiL5,128993.0,4.0,afrobeats
2pfy5vR6kUVxQxWDNhMOkH,Pure Water,0.77,0.557,0.0,-7.102,0.0,0.0985,0.135,4.25e-05,0.0737,0.887,202.043,audio_features,2pfy5vR6kUVxQxWDNhMOkH,spotify:track:2pfy5vR6kUVxQxWDNhMOkH,https://api.spotify.com/v1/tracks/2pfy5vR6kUVxQxWDNhMOkH,https://api.spotify.com/v1/audio-analysis/2pfy5vR6kUVxQxWDNhMOkH,231386.0,4.0,afrobeats
6IjaiDVXCfC2x4cCfAPdS7,New African Girl,0.892,0.698,0.0,-5.025,1.0,0.117,0.502,3.76e-06,0.224,0.796,105.993,audio_features,6IjaiDVXCfC2x4cCfAPdS7,spotify:track:6IjaiDVXCfC2x4cCfAPdS7,https://api.spotify.com/v1/tracks/6IjaiDVXCfC2x4cCfAPdS7,https://api.spotify.com/v1/audio-analysis/6IjaiDVXCfC2x4cCfAPdS7,225350.0,4.0,afrobeats
2R2NI9KYtleP8nQceFG2GW,Killing Me Softly,0.736,0.708,2.0,-4.877,1.0,0.0364,0.452,1.47e-05,0.0779,0.919,110.973,audio_features,2R2NI9KYtleP8nQceFG2GW,spotify:track:2R2NI9KYtleP8nQceFG2GW,https://api.spotify.com/v1/tracks/2R2NI9KYtleP8nQceFG2GW,https://api.spotify.com/v1/audio-analysis/2R2NI9KYtleP8nQceFG2GW,241081.0,4.0,afrobeats
7vN8XJHhYWlBgjEt4icJCH,Back 2 Sender,0.765,0.816,5.0,-3.299,0.0,0.1,0.359,0.0,0.209,0.775,104.041,audio_features,7vN8XJHhYWlBgjEt4icJCH,spotify:track:7vN8XJHhYWlBgjEt4icJCH,https://api.spotify.com/v1/tracks/7vN8XJHhYWlBgjEt4icJCH,https://api.spotify.com/v1/audio-analysis/7vN8XJHhYWlBgjEt4icJCH,227966.0,4.0,afrobeats
6I0FQBg4XuLJwuFqJNI0Hc,Thunder Fire,0.896,0.642,0.0,-6.571,1.0,0.39,0.783,0.0,0.0989,0.615,120.024,audio_features,6I0FQBg4XuLJwuFqJNI0Hc,spotify:track:6I0FQBg4XuLJwuFqJNI0Hc,https://api.spotify.com/v1/tracks/6I0FQBg4XuLJwuFqJNI0Hc,https://api.spotify.com/v1/audio-analysis/6I0FQBg4XuLJwuFqJNI0Hc,221641.0,4.0,afrobeats
6qmXG2HotpQKzwDj1Cs1Vf,Uber Driver,0.755,0.802,8.0,-5.479,0.0,0.105,0.0562,0.00755,0.107,0.784,99.985,audio_features,6qmXG2HotpQKzwDj1Cs1Vf,spotify:track:6qmXG2HotpQKzwDj1Cs1Vf,https://api.spotify.com/v1/tracks/6qmXG2HotpQKzwDj1Cs1Vf,https://api.spotify.com/v1/audio-analysis/6qmXG2HotpQKzwDj1Cs1Vf,201744.0,4.0,afrobeats
2ZnZJoUUiCEyjeIV5eYInc,No One,0.772,0.738,4.0,-5.498,1.0,0.0737,0.115,2.02e-06,0.117,0.711,104.968,audio_features,2ZnZJoUUiCEyjeIV5eYInc,spotify:track:2ZnZJoUUiCEyjeIV5eYInc,https://api.spotify.com/v1/tracks/2ZnZJoUUiCEyjeIV5eYInc,https://api.spotify.com/v1/audio-analysis/2ZnZJoUUiCEyjeIV5eYInc,238286.0,4.0,afrobeats
2Ai1Or7Y1nNnmpb1ONzuXt,Pene Ma Me,0.789,0.709,1.0,-5.176,1.0,0.0544,0.267,0.0,0.146,0.915,106.036,audio_features,2Ai1Or7Y1nNnmpb1ONzuXt,spotify:track:2Ai1Or7Y1nNnmpb1ONzuXt,https://api.spotify.com/v1/tracks/2Ai1Or7Y1nNnmpb1ONzuXt,https://api.spotify.com/v1/audio-analysis/2Ai1Or7Y1nNnmpb1ONzuXt,236095.0,4.0,afrobeats
2p4U9VrSzyT0YL7MXRCNLj,You the One,0.678,0.821,7.0,-6.135,1.0,0.0536,0.0687,0.000314,0.131,0.961,105.099,audio_features,2p4U9VrSzyT0YL7MXRCNLj,spotify:track:2p4U9VrSzyT0YL7MXRCNLj,https://api.spotify.com/v1/tracks/2p4U9VrSzyT0YL7MXRCNLj,https://api.spotify.com/v1/audio-analysis/2p4U9VrSzyT0YL7MXRCNLj,192993.0,4.0,afrobeats
27mYifEdhLkO5QyHf9JDnt,Balance,0.87,0.639,6.0,-8.391,1.0,0.442,0.459,0.000678,0.097,0.616,160.021,audio_features,27mYifEdhLkO5QyHf9JDnt,spotify:track:27mYifEdhLkO5QyHf9JDnt,https://api.spotify.com/v1/tracks/27mYifEdhLkO5QyHf9JDnt,https://api.spotify.com/v1/audio-analysis/27mYifEdhLkO5QyHf9JDnt,168000.0,4.0,afrobeats
7McCv0lAaIYAeQcOsLsHwy,Over Again,0.557,0.461,3.0,-9.497,0.0,0.0816,0.245,0.0,0.111,0.3,130.142,audio_features,7McCv0lAaIYAeQcOsLsHwy,spotify:track:7McCv0lAaIYAeQcOsLsHwy,https://api.spotify.com/v1/tracks/7McCv0lAaIYAeQcOsLsHwy,https://api.spotify.com/v1/audio-analysis/7McCv0lAaIYAeQcOsLsHwy,223030.0,5.0,afrobeats
0N4TWjX5hqxUSDdQJUxzC8,Wish Me Well (Remix),0.732,0.796,9.0,-4.291,1.0,0.0428,0.268,4.91e-05,0.422,0.901,105.004,audio_features,0N4TWjX5hqxUSDdQJUxzC8,spotify:track:0N4TWjX5hqxUSDdQJUxzC8,https://api.spotify.com/v1/tracks/0N4TWjX5hqxUSDdQJUxzC8,https://api.spotify.com/v1/audio-analysis/0N4TWjX5hqxUSDdQJUxzC8,213143.0,4.0,afrobeats
62zVd1TO0Bo3WVLEv73PqI,Drogba (Joanna) - New Africa Remix,0.918,0.682,11.0,-6.028,0.0,0.0486,0.0293,0.0,0.0867,0.831,107.999,audio_features,62zVd1TO0Bo3WVLEv73PqI,spotify:track:62zVd1TO0Bo3WVLEv73PqI,https://api.spotify.com/v1/tracks/62zVd1TO0Bo3WVLEv73PqI,https://api.spotify.com/v1/audio-analysis/62zVd1TO0Bo3WVLEv73PqI,208000.0,4.0,afrobeats
5RBO9OqPGawa7AQlmHWtPY,Mama Yie,0.894,0.646,9.0,-7.835,0.0,0.0674,0.0699,4.44e-06,0.0933,0.706,128.056,audio_features,5RBO9OqPGawa7AQlmHWtPY,spotify:track:5RBO9OqPGawa7AQlmHWtPY,https://api.spotify.com/v1/tracks/5RBO9OqPGawa7AQlmHWtPY,https://api.spotify.com/v1/audio-analysis/5RBO9OqPGawa7AQlmHWtPY,176013.0,4.0,afrobeats
55aQFSelJ6fY1xXpMHRju8,All For You,0.808,0.523,10.0,-7.622,1.0,0.282,0.597,2.04e-05,0.116,0.652,103.912,audio_features,55aQFSelJ6fY1xXpMHRju8,spotify:track:55aQFSelJ6fY1xXpMHRju8,https://api.spotify.com/v1/tracks/55aQFSelJ6fY1xXpMHRju8,https://api.spotify.com/v1/audio-analysis/55aQFSelJ6fY1xXpMHRju8,158366.0,4.0,afrobeats
5JUEpVlwuL0HlYap7LOHMT,Forget,0.826,0.784,1.0,-3.961,0.0,0.0744,0.354,0.0,0.0802,0.933,107.986,audio_features,5JUEpVlwuL0HlYap7LOHMT,spotify:track:5JUEpVlwuL0HlYap7LOHMT,https://api.spotify.com/v1/tracks/5JUEpVlwuL0HlYap7LOHMT,https://api.spotify.com/v1/audio-analysis/5JUEpVlwuL0HlYap7LOHMT,260358.0,4.0,afrobeats
3YzhsBh8BRGxbMThPC3Ibw,Nesesari,0.774,0.802,5.0,-5.482,0.0,0.123,0.328,2.7e-06,0.0666,0.95,110.793,audio_features,3YzhsBh8BRGxbMThPC3Ibw,spotify:track:3YzhsBh8BRGxbMThPC3Ibw,https://api.spotify.com/v1/tracks/3YzhsBh8BRGxbMThPC3Ibw,https://api.spotify.com/v1/audio-analysis/3YzhsBh8BRGxbMThPC3Ibw,178000.0,4.0,afrobeats
2sjJrFhDT0oP3fyCocTVyX,Bébé,0.706,0.672,8.0,-8.078,1.0,0.111,0.162,3.55e-06,0.115,0.839,104.017,audio_features,2sjJrFhDT0oP3fyCocTVyX,spotify:track:2sjJrFhDT0oP3fyCocTVyX,https://api.spotify.com/v1/tracks/2sjJrFhDT0oP3fyCocTVyX,https://api.spotify.com/v1/audio-analysis/2sjJrFhDT0oP3fyCocTVyX,245713.0,4.0,afrobeats
2CoFfoF1DPxY7vKuWW9u60,Zanku,0.872,0.819,7.0,-4.504,1.0,0.0429,0.066,0.0,0.282,0.691,115.007,audio_features,2CoFfoF1DPxY7vKuWW9u60,spotify:track:2CoFfoF1DPxY7vKuWW9u60,https://api.spotify.com/v1/tracks/2CoFfoF1DPxY7vKuWW9u60,https://api.spotify.com/v1/audio-analysis/2CoFfoF1DPxY7vKuWW9u60,200870.0,4.0,afrobeats
1PoJXULCvl03b1fiZmMxmd,On the Low,0.816,0.781,1.0,-4.237,0.0,0.0425,0.692,0.00935,0.0835,0.937,99.95,audio_features,1PoJXULCvl03b1fiZmMxmd,spotify:track:1PoJXULCvl03b1fiZmMxmd,https://api.spotify.com/v1/tracks/1PoJXULCvl03b1fiZmMxmd,https://api.spotify.com/v1/audio-analysis/1PoJXULCvl03b1fiZmMxmd,185899.0,4.0,afrobeats
6y7vWpJAKkIaj2G0TVvv3w,Gyal Dem Sugar,0.681,0.692,6.0,-5.881,0.0,0.0382,0.292,0.0,0.201,0.739,104.007,audio_features,6y7vWpJAKkIaj2G0TVvv3w,spotify:track:6y7vWpJAKkIaj2G0TVvv3w,https://api.spotify.com/v1/tracks/6y7vWpJAKkIaj2G0TVvv3w,https://api.spotify.com/v1/audio-analysis/6y7vWpJAKkIaj2G0TVvv3w,191642.0,4.0,afrobeats
2LLdpfd55EgqnkKiAPcCtw,Ololo,0.746,0.798,7.0,-3.519,0.0,0.034,0.644,5.65e-05,0.246,0.889,102.966,audio_features,2LLdpfd55EgqnkKiAPcCtw,spotify:track:2LLdpfd55EgqnkKiAPcCtw,https://api.spotify.com/v1/tracks/2LLdpfd55EgqnkKiAPcCtw,https://api.spotify.com/v1/audio-analysis/2LLdpfd55EgqnkKiAPcCtw,163331.0,4.0,afrobeats
23l8SKt3lrFPtWhV3JNt7q,Commando,0.708,0.507,6.0,-8.47,1.0,0.0929,0.112,0.0133,0.0505,0.751,203.983,audio_features,23l8SKt3lrFPtWhV3JNt7q,spotify:track:23l8SKt3lrFPtWhV3JNt7q,https://api.spotify.com/v1/tracks/23l8SKt3lrFPtWhV3JNt7q,https://api.spotify.com/v1/audio-analysis/23l8SKt3lrFPtWhV3JNt7q,169413.0,4.0,afrobeats
1pLOxV11pQRIyHnGIVZVDH,Surrender,0.859,0.659,1.0,-5.515,1.0,0.0965,0.0214,2.8e-05,0.0813,0.947,120.02,audio_features,1pLOxV11pQRIyHnGIVZVDH,spotify:track:1pLOxV11pQRIyHnGIVZVDH,https://api.spotify.com/v1/tracks/1pLOxV11pQRIyHnGIVZVDH,https://api.spotify.com/v1/audio-analysis/1pLOxV11pQRIyHnGIVZVDH,162102.0,4.0,afrobeats
0zXIxrZiY1EzM1IwkrqPZ4,Cinderella,0.67,0.684,10.0,-5.3,1.0,0.0379,0.165,5.83e-06,0.144,0.467,105.828,audio_features,0zXIxrZiY1EzM1IwkrqPZ4,spotify:track:0zXIxrZiY1EzM1IwkrqPZ4,https://api.spotify.com/v1/tracks/0zXIxrZiY1EzM1IwkrqPZ4,https://api.spotify.com/v1/audio-analysis/0zXIxrZiY1EzM1IwkrqPZ4,214528.0,4.0,afrobeats
0kRy7nW9uIdvBK0Xr90U9W,Ohemaa,0.576,0.8,10.0,-4.479,1.0,0.0477,0.271,0.0,0.118,0.845,104.02,audio_features,0kRy7nW9uIdvBK0Xr90U9W,spotify:track:0kRy7nW9uIdvBK0Xr90U9W,https://api.spotify.com/v1/tracks/0kRy7nW9uIdvBK0Xr90U9W,https://api.spotify.com/v1/audio-analysis/0kRy7nW9uIdvBK0Xr90U9W,245737.0,4.0,afrobeats
01q9VZfRk6bCEe2jgx64tN,Amanfuor Girls,0.898,0.703,4.0,-6.04,0.0,0.0416,0.0264,0.0,0.16,0.95,113.034,audio_features,01q9VZfRk6bCEe2jgx64tN,spotify:track:01q9VZfRk6bCEe2jgx64tN,https://api.spotify.com/v1/tracks/01q9VZfRk6bCEe2jgx64tN,https://api.spotify.com/v1/audio-analysis/01q9VZfRk6bCEe2jgx64tN,193515.0,4.0,afrobeats
4jMpagoTWvQye6VOt45JU4,Sika,0.809,0.617,5.0,-5.904,1.0,0.0526,0.243,0.0,0.0858,0.846,108.032,audio_features,4jMpagoTWvQye6VOt45JU4,spotify:track:4jMpagoTWvQye6VOt45JU4,https://api.spotify.com/v1/tracks/4jMpagoTWvQye6VOt45JU4,https://api.spotify.com/v1/audio-analysis/4jMpagoTWvQye6VOt45JU4,202778.0,4.0,afrobeats
529g2wCQuCifrZO9WgdNXN,Poko,0.854,0.816,6.0,-5.225,1.0,0.11,0.0718,0.0,0.0428,0.914,106.017,audio_features,529g2wCQuCifrZO9WgdNXN,spotify:track:529g2wCQuCifrZO9WgdNXN,https://api.spotify.com/v1/tracks/529g2wCQuCifrZO9WgdNXN,https://api.spotify.com/v1/audio-analysis/529g2wCQuCifrZO9WgdNXN,169931.0,4.0,afrobeats
0X8d4wY8cjlmzV07SAqImm,Reason with me,0.913,0.56,6.0,-6.782,1.0,0.0913,0.431,1.6e-06,0.11,0.595,102.014,audio_features,0X8d4wY8cjlmzV07SAqImm,spotify:track:0X8d4wY8cjlmzV07SAqImm,https://api.spotify.com/v1/tracks/0X8d4wY8cjlmzV07SAqImm,https://api.spotify.com/v1/audio-analysis/0X8d4wY8cjlmzV07SAqImm,251306.0,4.0,afrobeats
2gdDfmkJ4UiEK3cJndPaod,Bless Me,0.805,0.606,0.0,-4.951,1.0,0.0414,0.295,8.86e-05,0.236,0.711,108.039,audio_features,2gdDfmkJ4UiEK3cJndPaod,spotify:track:2gdDfmkJ4UiEK3cJndPaod,https://api.spotify.com/v1/tracks/2gdDfmkJ4UiEK3cJndPaod,https://api.spotify.com/v1/audio-analysis/2gdDfmkJ4UiEK3cJndPaod,291945.0,4.0,afrobeats
6DxbSouQCggiWA8jdEQrNK,Confam,0.789,0.809,1.0,-5.25,0.0,0.0839,0.29,0.0,0.291,0.961,109.949,audio_features,6DxbSouQCggiWA8jdEQrNK,spotify:track:6DxbSouQCggiWA8jdEQrNK,https://api.spotify.com/v1/tracks/6DxbSouQCggiWA8jdEQrNK,https://api.spotify.com/v1/audio-analysis/6DxbSouQCggiWA8jdEQrNK,216545.0,4.0,afrobeats
3a7ziOOO3Cbuv6BMXrj0wU,Killin Dem (feat. Zlatan),0.794,0.863,1.0,-5.117,0.0,0.138,0.113,0.0116,0.131,0.609,112.896,audio_features,3a7ziOOO3Cbuv6BMXrj0wU,spotify:track:3a7ziOOO3Cbuv6BMXrj0wU,https://api.spotify.com/v1/tracks/3a7ziOOO3Cbuv6BMXrj0wU,https://api.spotify.com/v1/audio-analysis/3a7ziOOO3Cbuv6BMXrj0wU,221100.0,4.0,afrobeats
2afJ62pGDPyYyI5UzSATtk,No More,0.741,0.823,1.0,-4.611,1.0,0.0668,0.2,0.0,0.102,0.865,105.011,audio_features,2afJ62pGDPyYyI5UzSATtk,spotify:track:2afJ62pGDPyYyI5UzSATtk,https://api.spotify.com/v1/tracks/2afJ62pGDPyYyI5UzSATtk,https://api.spotify.com/v1/audio-analysis/2afJ62pGDPyYyI5UzSATtk,199429.0,4.0,afrobeats
59zN1921ag2pVv80Oz3sWz,Love Riddim,0.781,0.633,4.0,-5.616,0.0,0.0351,0.311,7.27e-06,0.0964,0.795,107.074,audio_features,59zN1921ag2pVv80Oz3sWz,spotify:track:59zN1921ag2pVv80Oz3sWz,https://api.spotify.com/v1/tracks/59zN1921ag2pVv80Oz3sWz,https://api.spotify.com/v1/audio-analysis/59zN1921ag2pVv80Oz3sWz,219482.0,4.0,afrobeats
6CJsaz5MoOFzSDDVslQaWy,Mr Badman,0.493,0.742,5.0,-5.666,1.0,0.0751,0.0883,0.0,0.169,0.839,103.866,audio_features,6CJsaz5MoOFzSDDVslQaWy,spotify:track:6CJsaz5MoOFzSDDVslQaWy,https://api.spotify.com/v1/tracks/6CJsaz5MoOFzSDDVslQaWy,https://api.spotify.com/v1/audio-analysis/6CJsaz5MoOFzSDDVslQaWy,185751.0,4.0,afrobeats
1MOk5g4oY6ryAJIVU0xWNH,For My Lover,0.516,0.673,11.0,-4.127,0.0,0.171,0.274,0.0,0.0849,0.684,89.771,audio_features,1MOk5g4oY6ryAJIVU0xWNH,spotify:track:1MOk5g4oY6ryAJIVU0xWNH,https://api.spotify.com/v1/tracks/1MOk5g4oY6ryAJIVU0xWNH,https://api.spotify.com/v1/audio-analysis/1MOk5g4oY6ryAJIVU0xWNH,224862.0,4.0,afrobeats
7pYHiynWrb3Ys2vxcHQYaa,Shooooo Remix,0.809,0.67,0.0,-8.107,1.0,0.0538,0.105,0.246,0.259,0.964,120.054,audio_features,7pYHiynWrb3Ys2vxcHQYaa,spotify:track:7pYHiynWrb3Ys2vxcHQYaa,https://api.spotify.com/v1/tracks/7pYHiynWrb3Ys2vxcHQYaa,https://api.spotify.com/v1/audio-analysis/7pYHiynWrb3Ys2vxcHQYaa,217051.0,4.0,afrobeats
3A2w2RbkpNnJpYUohOcOEf,Picture,0.809,0.695,5.0,-8.258,1.0,0.0458,0.248,0.00114,0.0516,0.928,106.022,audio_features,3A2w2RbkpNnJpYUohOcOEf,spotify:track:3A2w2RbkpNnJpYUohOcOEf,https://api.spotify.com/v1/tracks/3A2w2RbkpNnJpYUohOcOEf,https://api.spotify.com/v1/audio-analysis/3A2w2RbkpNnJpYUohOcOEf,217360.0,4.0,afrobeats
6EOxNunSs6O3xFc6Q33P6H,Omo Ada (Dem Sleep) - Remix,0.908,0.765,5.0,-7.093,0.0,0.0991,0.0224,3.39e-06,0.0839,0.798,128.957,audio_features,6EOxNunSs6O3xFc6Q33P6H,spotify:track:6EOxNunSs6O3xFc6Q33P6H,https://api.spotify.com/v1/tracks/6EOxNunSs6O3xFc6Q33P6H,https://api.spotify.com/v1/audio-analysis/6EOxNunSs6O3xFc6Q33P6H,166088.0,4.0,afrobeats
2J7gUMdczimfHm5gSDn3Hz,Confirm (feat. Davido),0.769,0.75,11.0,-5.747,0.0,0.0297,0.0457,0.0,0.0525,0.891,107.998,audio_features,2J7gUMdczimfHm5gSDn3Hz,spotify:track:2J7gUMdczimfHm5gSDn3Hz,https://api.spotify.com/v1/tracks/2J7gUMdczimfHm5gSDn3Hz,https://api.spotify.com/v1/audio-analysis/2J7gUMdczimfHm5gSDn3Hz,229013.0,4.0,afrobeats
4Ez3qmGcEeAHwWB9jiDG6J,Only One Man,0.913,0.477,4.0,-11.292,0.0,0.217,0.478,3.6e-06,0.329,0.9,107.008,audio_features,4Ez3qmGcEeAHwWB9jiDG6J,spotify:track:4Ez3qmGcEeAHwWB9jiDG6J,https://api.spotify.com/v1/tracks/4Ez3qmGcEeAHwWB9jiDG6J,https://api.spotify.com/v1/audio-analysis/4Ez3qmGcEeAHwWB9jiDG6J,199298.0,4.0,afrobeats
48eshcKXNBuLi9okR6RycH,Baby,0.758,0.678,6.0,-6.017,1.0,0.268,0.57,0.0,0.208,0.738,105.99,audio_features,48eshcKXNBuLi9okR6RycH,spotify:track:48eshcKXNBuLi9okR6RycH,https://api.spotify.com/v1/tracks/48eshcKXNBuLi9okR6RycH,https://api.spotify.com/v1/audio-analysis/48eshcKXNBuLi9okR6RycH,187951.0,4.0,afrobeats
3FRpUkpDtyGCpWOYBLrcVk,Supernova,0.592,0.654,0.0,-9.797,1.0,0.464,0.564,2.09e-06,0.137,0.825,194.091,audio_features,3FRpUkpDtyGCpWOYBLrcVk,spotify:track:3FRpUkpDtyGCpWOYBLrcVk,https://api.spotify.com/v1/tracks/3FRpUkpDtyGCpWOYBLrcVk,https://api.spotify.com/v1/audio-analysis/3FRpUkpDtyGCpWOYBLrcVk,109748.0,4.0,afrobeats
03h3lp4ZqvWYBRlmbXom80,African Girl,0.769,0.725,4.0,-3.988,0.0,0.0358,0.338,0.0,0.104,0.787,97.037,audio_features,03h3lp4ZqvWYBRlmbXom80,spotify:track:03h3lp4ZqvWYBRlmbXom80,https://api.spotify.com/v1/tracks/03h3lp4ZqvWYBRlmbXom80,https://api.spotify.com/v1/audio-analysis/03h3lp4ZqvWYBRlmbXom80,222000.0,4.0,afrobeats
6nV8zCdzO79L9HbjvBdeMe,Simajorley,0.682,0.858,2.0,-4.041,0.0,0.0338,0.164,0.000282,0.372,0.829,105.058,audio_features,6nV8zCdzO79L9HbjvBdeMe,spotify:track:6nV8zCdzO79L9HbjvBdeMe,https://api.spotify.com/v1/tracks/6nV8zCdzO79L9HbjvBdeMe,https://api.spotify.com/v1/audio-analysis/6nV8zCdzO79L9HbjvBdeMe,185186.0,4.0,afrobeats
6YOFW94Vha0L3ph7GvT10e,Nobody,0.745,0.743,6.0,-5.362,1.0,0.119,0.131,0.0,0.0979,0.533,105.11,audio_features,6YOFW94Vha0L3ph7GvT10e,spotify:track:6YOFW94Vha0L3ph7GvT10e,https://api.spotify.com/v1/tracks/6YOFW94Vha0L3ph7GvT10e,https://api.spotify.com/v1/audio-analysis/6YOFW94Vha0L3ph7GvT10e,213360.0,4.0,afrobeats
71FdTgf4ayyO0JcombWONU,Poverty,0.612,0.651,5.0,-5.61,0.0,0.365,0.0718,0.0,0.228,0.359,71.195,audio_features,71FdTgf4ayyO0JcombWONU,spotify:track:71FdTgf4ayyO0JcombWONU,https://api.spotify.com/v1/tracks/71FdTgf4ayyO0JcombWONU,https://api.spotify.com/v1/audio-analysis/71FdTgf4ayyO0JcombWONU,179750.0,3.0,afrobeats
4OQ4c6wvV4uSiBndZofNZT,Shuga,0.908,0.802,9.0,-4.877,0.0,0.0572,0.0344,0.0,0.101,0.582,122.968,audio_features,4OQ4c6wvV4uSiBndZofNZT,spotify:track:4OQ4c6wvV4uSiBndZofNZT,https://api.spotify.com/v1/tracks/4OQ4c6wvV4uSiBndZofNZT,https://api.spotify.com/v1/audio-analysis/4OQ4c6wvV4uSiBndZofNZT,187011.0,4.0,afrobeats
79x9JrmikhwBM8uzW6rwrM,E No Be My Matter,0.806,0.878,10.0,-5.826,1.0,0.0564,0.298,0.0,0.0744,0.962,115.012,audio_features,79x9JrmikhwBM8uzW6rwrM,spotify:track:79x9JrmikhwBM8uzW6rwrM,https://api.spotify.com/v1/tracks/79x9JrmikhwBM8uzW6rwrM,https://api.spotify.com/v1/audio-analysis/79x9JrmikhwBM8uzW6rwrM,279936.0,4.0,afrobeats
7p8vxY7zwg1qIOMe6B8Buv,Don't Be Late,0.693,0.586,6.0,-7.095,0.0,0.172,0.229,0.0,0.362,0.579,140.099,audio_features,7p8vxY7zwg1qIOMe6B8Buv,spotify:track:7p8vxY7zwg1qIOMe6B8Buv,https://api.spotify.com/v1/tracks/7p8vxY7zwg1qIOMe6B8Buv,https://api.spotify.com/v1/audio-analysis/7p8vxY7zwg1qIOMe6B8Buv,211174.0,4.0,afrobeats
3YBAXkQvbQh35tpnOy5Laf,Cool Down,0.86,0.711,9.0,-4.932,1.0,0.29,0.123,0.000189,0.101,0.615,110.103,audio_features,3YBAXkQvbQh35tpnOy5Laf,spotify:track:3YBAXkQvbQh35tpnOy5Laf,https://api.spotify.com/v1/tracks/3YBAXkQvbQh35tpnOy5Laf,https://api.spotify.com/v1/audio-analysis/3YBAXkQvbQh35tpnOy5Laf,273000.0,4.0,afrobeats
